testcase,controllerType,heuristic,expandedStates,usedStates,expandedTransitions,usedTransitions,synthesisTimeMs,findGoals,findErrors,propGoals,propErrors,memUsed,compositionTimeMs,isControllable,comments,totalTimeMs,method,totalStates,totalTransitions,states_used/total,states_expanded/total,transitions_used/total,transitions_expanded/total,findGoalsRatio,findErrorsRatio,propagateGoalsRatio,propagateErrorsRatio,n,k,memUsedMB
TA-4-12,compos,RA,3280.0,1527.0,7147.0,2920.0,22192.0,2922.0,0.0,1.0,0.0,232.14MB,40.0,True,,22232.0,RA,14844.0,63496.0,0.1,0.22,0.05,0.11,4.6019,0.0,0.0016,0.0,4,12,232.14
TA-4-12,compos,BFS,,,,,,,,,,0MB,,,TO,1800000.0,BFS,14844.0,63496.0,,,,,,,,,4,12,
TA-4-12,compos,MA,,,,,,,,,,0MB,,,TO,1800000.0,MA,14844.0,63496.0,,,,,,,,,4,12,
TA-4-12,mono,,14844.0,10633.0,63496.0,35242.0,904.0,0.0,0.0,0.0,0.0,223.26MB,161.0,True,,1065.0,Monolithic,14844.0,63496.0,0.72,1.0,0.56,1.0,0.0,0.0,0.0,0.0,4,12,223.26
TA-4-13,compos,RA,2747.0,1053.0,5836.0,1817.0,14260.0,2350.0,0.0,1.0,0.0,272.08MB,35.0,True,,14295.0,RA,15768.0,67436.0,0.07,0.17,0.03,0.09,3.4848,0.0,0.0015,0.0,4,13,272.08
TA-4-13,mono,,15768.0,11285.0,67436.0,37506.0,1011.0,0.0,0.0,0.0,0.0,411.88MB,152.0,True,,1163.0,Monolithic,15768.0,67436.0,0.72,1.0,0.56,1.0,0.0,0.0,0.0,0.0,4,13,411.88
TA-4-14,compos,RA,2850.0,1115.0,6020.0,1927.0,15188.0,2433.0,0.0,1.0,0.0,242.35MB,35.0,True,,15223.0,RA,16692.0,71376.0,0.07,0.17,0.03,0.08,3.4087,0.0,0.0014,0.0,4,14,242.35
TA-4-14,mono,,16692.0,11937.0,71376.0,39770.0,1058.0,0.0,0.0,0.0,0.0,322.18MB,167.0,True,,1225.0,Monolithic,16692.0,71376.0,0.72,1.0,0.56,1.0,0.0,0.0,0.0,0.0,4,14,322.18
TA-4-15,compos,RA,2965.0,1177.0,6218.0,2034.0,16254.0,2486.0,0.0,1.0,0.0,324.30MB,47.0,True,,16301.0,RA,17616.0,75316.0,0.07,0.17,0.03,0.08,3.3008,0.0,0.0013,0.0,4,15,324.3
TA-4-15,mono,,17616.0,12589.0,75316.0,42034.0,1129.0,0.0,0.0,0.0,0.0,405.81MB,189.0,True,,1318.0,Monolithic,17616.0,75316.0,0.71,1.0,0.56,1.0,0.0,0.0,0.0,0.0,4,15,405.81
TA-4-2,compos,BFS,5432.0,2723.0,22364.0,8383.0,210033.0,8977.0,0.0,1.0,1696.0,332.99MB,29.0,True,,210062.0,BFS,5604.0,24096.0,0.49,0.97,0.35,0.93,37.2551,0.0,0.0042,7.0385,4,2,332.99
TA-4-2,compos,MA,5276.0,2239.0,20601.0,6669.0,208358.0,9749.0,0.0,1.0,0.0,238.75MB,28.0,True,,208386.0,MA,5604.0,24096.0,0.4,0.94,0.28,0.85,40.459,0.0,0.0042,0.0,4,2,238.75
TA-4-2,compos,RA,1741.0,292.0,3817.0,421.0,4699.0,1450.0,0.0,1.0,0.0,157.55MB,29.0,True,,4728.0,RA,5604.0,24096.0,0.05,0.31,0.02,0.16,6.0176,0.0,0.0042,0.0,4,2,157.55
TA-4-2,mono,,5604.0,4113.0,24096.0,12602.0,328.0,0.0,0.0,0.0,0.0,76.56MB,102.0,True,,430.0,Monolithic,5604.0,24096.0,0.73,1.0,0.52,1.0,0.0,0.0,0.0,0.0,4,2,76.56
TA-4-3,compos,BFS,6474.0,2917.0,26681.0,8713.0,305172.0,9778.0,0.0,1.0,2315.0,341.59MB,29.0,True,,305201.0,BFS,6528.0,28036.0,0.45,0.99,0.31,0.95,34.8766,0.0,0.0036,8.2572,4,3,341.59
TA-4-3,compos,RA,1843.0,350.0,4018.0,521.0,4635.0,1532.0,0.0,1.0,0.0,147.55MB,30.0,True,,4665.0,RA,6528.0,28036.0,0.05,0.28,0.02,0.14,5.4644,0.0,0.0036,0.0,4,3,147.55
TA-4-3,compos,MA,6014.0,2634.0,23024.0,8056.0,258527.0,11941.0,0.0,1.0,0.0,245.38MB,30.0,True,,258557.0,MA,6528.0,28036.0,0.4,0.92,0.29,0.82,42.5917,0.0,0.0036,0.0,4,3,245.38
TA-4-3,mono,,6528.0,4765.0,28036.0,14866.0,368.0,0.0,0.0,0.0,0.0,70.15MB,96.0,True,,464.0,Monolithic,6528.0,28036.0,0.73,1.0,0.53,1.0,0.0,0.0,0.0,0.0,4,3,70.15
TA-4-4,compos,BFS,7247.0,3798.0,29859.0,12069.0,444666.0,12571.0,0.0,1.0,2463.0,344.40MB,30.0,True,,444696.0,BFS,7452.0,31976.0,0.51,0.97,0.38,0.93,39.3139,0.0,0.0031,7.7027,4,4,344.4
TA-4-4,compos,RA,1950.0,396.0,4262.0,600.0,5787.0,1646.0,0.0,1.0,0.0,259.90MB,37.0,True,,5824.0,RA,7452.0,31976.0,0.05,0.26,0.02,0.13,5.1476,0.0,0.0031,0.0,4,4,259.9
TA-4-4,compos,MA,6949.0,3002.0,27694.0,9271.0,412498.0,14428.0,0.0,1.0,0.0,217.56MB,31.0,True,,412529.0,MA,7452.0,31976.0,0.4,0.93,0.29,0.87,45.1213,0.0,0.0031,0.0,4,4,217.56
TA-4-4,mono,,7452.0,5417.0,31976.0,17130.0,426.0,0.0,0.0,0.0,0.0,109.62MB,104.0,True,,530.0,Monolithic,7452.0,31976.0,0.73,1.0,0.54,1.0,0.0,0.0,0.0,0.0,4,4,109.62
TA-4-5,compos,BFS,8316.0,4437.0,34724.0,14201.0,563580.0,15337.0,0.0,1.0,2362.0,345.69MB,32.0,True,,563612.0,BFS,8376.0,35916.0,0.53,0.99,0.4,0.97,42.7024,0.0,0.0028,6.5765,4,5,345.69
TA-4-5,compos,MA,7888.0,3355.0,30721.0,10414.0,604888.0,17235.0,0.0,1.0,0.0,292.24MB,30.0,True,,604918.0,MA,8376.0,35916.0,0.4,0.94,0.29,0.86,47.987,0.0,0.0028,0.0,4,5,292.24
TA-4-5,compos,RA,1949.0,436.0,4221.0,666.0,5507.0,1615.0,0.0,1.0,0.0,184.16MB,41.0,True,,5548.0,RA,8376.0,35916.0,0.05,0.23,0.02,0.12,4.4966,0.0,0.0028,0.0,4,5,184.16
TA-4-5,mono,,8376.0,6069.0,35916.0,19394.0,511.0,0.0,0.0,0.0,0.0,155.76MB,115.0,True,,626.0,Monolithic,8376.0,35916.0,0.72,1.0,0.54,1.0,0.0,0.0,0.0,0.0,4,5,155.76
TA-4-6,compos,RA,2022.0,595.0,4366.0,997.0,6377.0,1687.0,0.0,1.0,0.0,258.28MB,30.0,True,,6407.0,RA,9300.0,39856.0,0.06,0.22,0.03,0.11,4.2327,0.0,0.0025,0.0,4,6,258.28
TA-4-6,compos,MA,8758.0,3787.0,34711.0,11861.0,636099.0,17858.0,0.0,1.0,0.0,223.59MB,34.0,True,,636133.0,MA,9300.0,39856.0,0.41,0.94,0.3,0.87,44.8063,0.0,0.0025,0.0,4,6,223.59
TA-4-6,compos,BFS,9089.0,4668.0,37721.0,15143.0,666353.0,15143.0,0.0,1.0,2345.0,353.36MB,32.0,True,,666385.0,BFS,9300.0,39856.0,0.5,0.98,0.38,0.95,37.9943,0.0,0.0025,5.8837,4,6,353.36
TA-4-6,mono,,9300.0,6721.0,39856.0,21658.0,516.0,0.0,0.0,0.0,0.0,172.83MB,114.0,True,,630.0,Monolithic,9300.0,39856.0,0.72,1.0,0.54,1.0,0.0,0.0,0.0,0.0,4,6,172.83
TA-4-7,compos,BFS,10131.0,4243.0,41046.0,12844.0,774973.0,15009.0,0.0,1.0,2984.0,358.53MB,38.0,True,,775011.0,BFS,10224.0,43796.0,0.42,0.99,0.29,0.94,34.2703,0.0,0.0023,6.8134,4,7,358.53
TA-4-7,compos,MA,9033.0,4170.0,33653.0,13013.0,714213.0,17596.0,0.0,1.0,0.0,262.56MB,42.0,True,,714255.0,MA,10224.0,43796.0,0.41,0.88,0.3,0.77,40.1772,0.0,0.0023,0.0,4,7,262.56
TA-4-7,compos,RA,2311.0,874.0,5104.0,1615.0,9332.0,2086.0,0.0,1.0,0.0,260.99MB,36.0,True,,9368.0,RA,10224.0,43796.0,0.09,0.23,0.04,0.12,4.763,0.0,0.0023,0.0,4,7,260.99
TA-4-7,mono,,10224.0,7373.0,43796.0,23922.0,538.0,0.0,0.0,0.0,0.0,167.22MB,150.0,True,,688.0,Monolithic,10224.0,43796.0,0.72,1.0,0.55,1.0,0.0,0.0,0.0,0.0,4,7,167.22
TA-4-8,compos,RA,2297.0,863.0,4927.0,1559.0,6984.0,1887.0,0.0,1.0,0.0,169.51MB,32.0,True,,7016.0,RA,11148.0,47736.0,0.08,0.21,0.03,0.1,3.953,0.0,0.0021,0.0,4,8,169.51
TA-4-8,compos,MA,10608.0,4793.0,41925.0,15057.0,1116537.0,22168.0,0.0,1.0,0.0,268.77MB,33.0,True,,1116570.0,MA,11148.0,47736.0,0.43,0.95,0.32,0.88,46.4387,0.0,0.0021,0.0,4,8,268.77
TA-4-8,compos,BFS,11024.0,5802.0,45320.0,18837.0,1161615.0,19102.0,0.0,1.0,3468.0,360.62MB,42.0,True,,1161657.0,BFS,11148.0,47736.0,0.52,0.99,0.39,0.95,40.0159,0.0,0.0021,7.265,4,8,360.62
TA-4-8,mono,,11148.0,8025.0,47736.0,26186.0,586.0,0.0,0.0,0.0,0.0,128.03MB,161.0,True,,747.0,Monolithic,11148.0,47736.0,0.72,1.0,0.55,1.0,0.0,0.0,0.0,0.0,4,8,128.03
TA-4-9,compos,RA,2965.0,1234.0,6517.0,2350.0,16061.0,2628.0,0.0,1.0,0.0,256.81MB,33.0,True,,16094.0,RA,12072.0,51676.0,0.1,0.25,0.05,0.13,5.0855,0.0,0.0019,0.0,4,9,256.81
TA-4-9,compos,MA,11302.0,5160.0,44124.0,16210.0,1419019.0,25579.0,0.0,1.0,0.0,275.77MB,33.0,True,,1419052.0,MA,12072.0,51676.0,0.43,0.94,0.31,0.85,49.4988,0.0,0.0019,0.0,4,9,275.77
TA-4-9,compos,BFS,11878.0,5787.0,48125.0,19096.0,1315926.0,20118.0,0.0,1.0,3374.0,368.79MB,31.0,True,,1315957.0,BFS,12072.0,51676.0,0.48,0.98,0.37,0.93,38.931,0.0,0.0019,6.5291,4,9,368.79
TA-4-9,mono,,12072.0,8677.0,51676.0,28450.0,633.0,0.0,0.0,0.0,0.0,216.55MB,137.0,True,,770.0,Monolithic,12072.0,51676.0,0.72,1.0,0.55,1.0,0.0,0.0,0.0,0.0,4,9,216.55
TA-5-1,compos,BFS,,,,,,,,,,0MB,,,TO,1800000.0,BFS,26404.0,141466.0,,,,,,,,,5,1,
TA-5-1,compos,RA,6566.0,518.0,15714.0,742.0,64360.0,6535.0,0.0,1.0,0.0,333.59MB,30.0,True,,64390.0,RA,26404.0,141466.0,0.02,0.25,0.01,0.11,4.6195,0.0,0.0007,0.0,5,1,333.59
TA-5-1,compos,MA,,,,,,,,,,0MB,,,TO,1800000.0,MA,26404.0,141466.0,,,,,,,,,5,1,
TA-5-1,mono,,26404.0,19782.0,141466.0,70856.0,1893.0,0.0,0.0,0.0,0.0,726.09MB,240.0,True,,2133.0,Monolithic,26404.0,141466.0,0.75,1.0,0.5,1.0,0.0,0.0,0.0,0.0,5,1,726.09
TA-5-10,compos,RA,11371.0,3223.0,27254.0,6340.0,522991.0,12631.0,0.0,1.0,0.0,419.51MB,34.0,True,,523025.0,RA,74176.0,398254.0,0.04,0.15,0.02,0.07,3.1716,0.0,0.0003,0.0,5,10,419.51
TA-5-10,mono,,74176.0,53478.0,398254.0,208646.0,6197.0,0.0,0.0,0.0,0.0,1006.91MB,418.0,True,,6615.0,Monolithic,74176.0,398254.0,0.72,1.0,0.52,1.0,0.0,0.0,0.0,0.0,5,10,1006.91
TA-5-11,compos,RA,8195.0,1595.0,19740.0,2633.0,214926.0,9529.0,0.0,1.0,0.0,407.09MB,49.0,True,,214975.0,RA,79484.0,426786.0,0.02,0.1,0.01,0.05,2.2327,0.0,0.0002,0.0,5,11,407.09
TA-5-11,mono,,79484.0,57222.0,426786.0,223956.0,6638.0,0.0,0.0,0.0,0.0,1.29GB,473.0,True,,7111.0,Monolithic,79484.0,426786.0,0.72,1.0,0.52,1.0,0.0,0.0,0.0,0.0,5,11,1320.96
TA-5-12,compos,RA,10049.0,2938.0,23847.0,5648.0,285215.0,11032.0,0.0,1.0,0.0,413.71MB,35.0,True,,285250.0,RA,84792.0,455318.0,0.03,0.12,0.01,0.05,2.4229,0.0,0.0002,0.0,5,12,413.71
TA-5-12,mono,,84792.0,60966.0,455318.0,239266.0,7023.0,0.0,0.0,0.0,0.0,1.86GB,470.0,True,,7493.0,Monolithic,84792.0,455318.0,0.72,1.0,0.53,1.0,0.0,0.0,0.0,0.0,5,12,1904.64
TA-5-13,compos,RA,10939.0,3126.0,26082.0,6040.0,406274.0,12559.0,0.0,1.0,0.0,422.10MB,37.0,True,,406311.0,RA,90100.0,483850.0,0.03,0.12,0.01,0.05,2.5956,0.0,0.0002,0.0,5,13,422.1
TA-5-13,mono,,90100.0,64710.0,483850.0,254576.0,7915.0,0.0,0.0,0.0,0.0,1.23GB,492.0,True,,8407.0,Monolithic,90100.0,483850.0,0.72,1.0,0.53,1.0,0.0,0.0,0.0,0.0,5,13,1259.52
TA-5-14,compos,RA,10881.0,3306.0,26025.0,6382.0,457646.0,12360.0,0.0,1.0,0.0,422.04MB,36.0,True,,457682.0,RA,95408.0,512382.0,0.03,0.11,0.01,0.05,2.4123,0.0,0.0002,0.0,5,14,422.04
TA-5-14,mono,,95408.0,68454.0,512382.0,269886.0,7938.0,0.0,0.0,0.0,0.0,1.24GB,502.0,True,,8440.0,Monolithic,95408.0,512382.0,0.72,1.0,0.53,1.0,0.0,0.0,0.0,0.0,5,14,1269.76
TA-5-15,compos,RA,12232.0,3899.0,29070.0,7584.0,543675.0,13774.0,0.0,1.0,0.0,453.95MB,36.0,True,,543711.0,RA,100716.0,540914.0,0.04,0.12,0.01,0.05,2.5464,0.0,0.0002,0.0,5,15,453.95
TA-5-15,mono,,100716.0,72198.0,540914.0,285196.0,8753.0,0.0,0.0,0.0,0.0,2.37GB,507.0,True,,9260.0,Monolithic,100716.0,540914.0,0.72,1.0,0.53,1.0,0.0,0.0,0.0,0.0,5,15,2426.88
TA-5-2,compos,RA,7230.0,648.0,17537.0,988.0,119696.0,7649.0,0.0,1.0,0.0,329.12MB,44.0,True,,119740.0,RA,31712.0,169998.0,0.02,0.23,0.01,0.1,4.4995,0.0,0.0006,0.0,5,2,329.12
TA-5-2,mono,,31712.0,23526.0,169998.0,86166.0,2206.0,0.0,0.0,0.0,0.0,477.93MB,252.0,True,,2458.0,Monolithic,31712.0,169998.0,0.74,1.0,0.51,1.0,0.0,0.0,0.0,0.0,5,2,477.93
TA-5-3,compos,RA,6407.0,879.0,14699.0,1425.0,48662.0,5518.0,0.0,1.0,0.0,316.86MB,30.0,True,,48692.0,RA,37020.0,198530.0,0.02,0.17,0.01,0.07,2.7794,0.0,0.0005,0.0,5,3,316.86
TA-5-3,mono,,37020.0,27270.0,198530.0,101476.0,2563.0,0.0,0.0,0.0,0.0,426.66MB,269.0,True,,2832.0,Monolithic,37020.0,198530.0,0.74,1.0,0.51,1.0,0.0,0.0,0.0,0.0,5,3,426.66
TA-5-4,compos,RA,6813.0,1261.0,15656.0,2183.0,55384.0,6053.0,0.0,1.0,0.0,331.95MB,43.0,True,,55427.0,RA,42328.0,227062.0,0.03,0.16,0.01,0.07,2.6658,0.0,0.0004,0.0,5,4,331.95
TA-5-4,mono,,42328.0,31014.0,227062.0,116786.0,2794.0,0.0,0.0,0.0,0.0,935.85MB,282.0,True,,3076.0,Monolithic,42328.0,227062.0,0.73,1.0,0.51,1.0,0.0,0.0,0.0,0.0,5,4,935.85
TA-5-5,compos,RA,8135.0,960.0,19572.0,1553.0,158012.0,8632.0,0.0,1.0,0.0,401.26MB,46.0,True,,158058.0,RA,47636.0,255594.0,0.02,0.17,0.01,0.08,3.3772,0.0,0.0004,0.0,5,5,401.26
TA-5-5,mono,,47636.0,34758.0,255594.0,132096.0,3286.0,0.0,0.0,0.0,0.0,1.27GB,315.0,True,,3601.0,Monolithic,47636.0,255594.0,0.73,1.0,0.52,1.0,0.0,0.0,0.0,0.0,5,5,1300.48
TA-5-6,compos,RA,8755.0,1893.0,21407.0,3531.0,283492.0,9994.0,0.0,1.0,0.0,342.59MB,33.0,True,,283525.0,RA,52944.0,284126.0,0.04,0.17,0.01,0.08,3.5175,0.0,0.0004,0.0,5,6,342.59
TA-5-6,mono,,52944.0,38502.0,284126.0,147406.0,4085.0,0.0,0.0,0.0,0.0,1.47GB,334.0,True,,4419.0,Monolithic,52944.0,284126.0,0.73,1.0,0.52,1.0,0.0,0.0,0.0,0.0,5,6,1505.28
TA-5-7,compos,RA,9803.0,2495.0,23824.0,4873.0,387360.0,11022.0,0.0,1.0,0.0,412.28MB,33.0,True,,387393.0,RA,58252.0,312658.0,0.04,0.17,0.02,0.08,3.5253,0.0,0.0003,0.0,5,7,412.28
TA-5-7,mono,,58252.0,42246.0,312658.0,162716.0,4560.0,0.0,0.0,0.0,0.0,2.00GB,354.0,True,,4914.0,Monolithic,58252.0,312658.0,0.73,1.0,0.52,1.0,0.0,0.0,0.0,0.0,5,7,2048.0
TA-5-8,compos,RA,10494.0,2740.0,25366.0,5383.0,380197.0,11713.0,0.0,1.0,0.0,350.29MB,34.0,True,,380231.0,RA,63560.0,341190.0,0.04,0.17,0.02,0.07,3.433,0.0,0.0003,0.0,5,8,350.29
TA-5-8,mono,,63560.0,45990.0,341190.0,178026.0,4834.0,0.0,0.0,0.0,0.0,2.20GB,380.0,True,,5214.0,Monolithic,63560.0,341190.0,0.72,1.0,0.52,1.0,0.0,0.0,0.0,0.0,5,8,2252.8
TA-5-9,compos,RA,9935.0,2969.0,24211.0,5832.0,328296.0,11570.0,0.0,1.0,0.0,351.54MB,35.0,True,,328331.0,RA,68868.0,369722.0,0.04,0.14,0.02,0.07,3.1294,0.0,0.0003,0.0,5,9,351.54
TA-5-9,mono,,68868.0,49734.0,369722.0,193336.0,5279.0,0.0,0.0,0.0,0.0,1.83GB,410.0,True,,5689.0,Monolithic,68868.0,369722.0,0.72,1.0,0.52,1.0,0.0,0.0,0.0,0.0,5,9,1873.92
TA-6-1,compos,RA,23385.0,956.0,57879.0,1357.0,927667.0,23813.0,0.0,1.0,0.0,458.11MB,30.0,True,,927697.0,RA,146180.0,944504.0,0.01,0.16,0.0,0.06,2.5212,0.0,0.0001,0.0,6,1,458.11
TA-6-1,mono,,146180.0,112695.0,944504.0,467822.0,15056.0,0.0,0.0,0.0,0.0,3.03GB,726.0,True,,15782.0,Monolithic,146180.0,944504.0,0.77,1.0,0.5,1.0,0.0,0.0,0.0,0.0,6,1,3102.72
TA-6-10,mono,,411392.0,304215.0,2672252.0,1363484.0,43417.0,0.0,0.0,0.0,0.0,4.87GB,2203.0,True,,45620.0,Monolithic,411392.0,2672252.0,0.74,1.0,0.51,1.0,0.0,0.0,0.0,0.0,6,10,4986.88
TA-6-11,mono,,440860.0,325495.0,2864224.0,1463002.0,51152.0,0.0,0.0,0.0,0.0,5.45GB,2446.0,True,,53598.0,Monolithic,440860.0,2864224.0,0.74,1.0,0.51,1.0,0.0,0.0,0.0,0.0,6,11,5580.8
TA-6-12,mono,,470328.0,346775.0,3056196.0,1562520.0,53535.0,0.0,0.0,0.0,0.0,5.39GB,2500.0,True,,56035.0,Monolithic,470328.0,3056196.0,0.74,1.0,0.51,1.0,0.0,0.0,0.0,0.0,6,12,5519.36
TA-6-13,mono,,499796.0,368055.0,3248168.0,1662038.0,58903.0,0.0,0.0,0.0,0.0,6.10GB,2781.0,True,,61684.0,Monolithic,499796.0,3248168.0,0.74,1.0,0.51,1.0,0.0,0.0,0.0,0.0,6,13,6246.4
TA-6-14,mono,,529264.0,389335.0,3440140.0,1761556.0,61469.0,0.0,0.0,0.0,0.0,6.64GB,3022.0,True,,64491.0,Monolithic,529264.0,3440140.0,0.74,1.0,0.51,1.0,0.0,0.0,0.0,0.0,6,14,6799.36
TA-6-15,mono,,558732.0,410615.0,3632112.0,1861074.0,63780.0,0.0,0.0,0.0,0.0,6.72GB,3256.0,True,,67036.0,Monolithic,558732.0,3632112.0,0.73,1.0,0.51,1.0,0.0,0.0,0.0,0.0,6,15,6881.28
TA-6-2,compos,RA,,,,,,,,,,0MB,,,TO,1800000.0,RA,175648.0,1136476.0,,,,,,,,,6,2,
TA-6-2,mono,,175648.0,133975.0,1136476.0,567340.0,17008.0,0.0,0.0,0.0,0.0,2.66GB,882.0,True,,17890.0,Monolithic,175648.0,1136476.0,0.76,1.0,0.5,1.0,0.0,0.0,0.0,0.0,6,2,2723.84
TA-6-3,mono,,205116.0,155255.0,1328448.0,666858.0,18832.0,0.0,0.0,0.0,0.0,2.40GB,964.0,True,,19796.0,Monolithic,205116.0,1328448.0,0.76,1.0,0.5,1.0,0.0,0.0,0.0,0.0,6,3,2457.6
TA-6-4,mono,,234584.0,176535.0,1520420.0,766376.0,21879.0,0.0,0.0,0.0,0.0,2.80GB,1205.0,True,,23084.0,Monolithic,234584.0,1520420.0,0.75,1.0,0.5,1.0,0.0,0.0,0.0,0.0,6,4,2867.2
TA-6-5,mono,,264052.0,197815.0,1712392.0,865894.0,22384.0,0.0,0.0,0.0,0.0,3.64GB,1308.0,True,,23692.0,Monolithic,264052.0,1712392.0,0.75,1.0,0.51,1.0,0.0,0.0,0.0,0.0,6,5,3727.36
TA-6-6,mono,,293520.0,219095.0,1904364.0,965412.0,27510.0,0.0,0.0,0.0,0.0,4.02GB,1537.0,True,,29047.0,Monolithic,293520.0,1904364.0,0.75,1.0,0.51,1.0,0.0,0.0,0.0,0.0,6,6,4116.48
TA-6-7,mono,,322988.0,240375.0,2096336.0,1064930.0,29847.0,0.0,0.0,0.0,0.0,4.10GB,1688.0,True,,31535.0,Monolithic,322988.0,2096336.0,0.74,1.0,0.51,1.0,0.0,0.0,0.0,0.0,6,7,4198.4
TA-6-8,mono,,352456.0,261655.0,2288308.0,1164448.0,34095.0,0.0,0.0,0.0,0.0,4.03GB,1841.0,True,,35936.0,Monolithic,352456.0,2288308.0,0.74,1.0,0.51,1.0,0.0,0.0,0.0,0.0,6,8,4126.72
TA-6-9,mono,,381924.0,282935.0,2480280.0,1263966.0,40770.0,0.0,0.0,0.0,0.0,4.50GB,2022.0,True,,42792.0,Monolithic,381924.0,2480280.0,0.74,1.0,0.51,1.0,0.0,0.0,0.0,0.0,6,9,4608.0
TA-7-1,compos,RA,,,,,,,,,,0MB,,,TO,1800000.0,RA,,,,,,,,,,,7,1,
TA-7-1,mono,,,,,,,,,,,0MB,,,Exception,-1.0,Monolithic,,,,,,,,,,,7,1,
